Attrition,Age,BusinessTravel,MaritalStatus,DistanceFromHome,Education,JobLevel,Department,DailyRate,HourlyRate,MonthlyIncome,MonthlyRate,PercentSalaryHike,NumCompaniesWorked,StandardHours,OverTime,TrainingTimesLastYear,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,35,Travel_Frequently,Married,4,4,1,Research & Development,636,47,2376,26537,13,1,8,No,2,2,2,2,2,2
0,32,Non-Travel,Divorced,2,1,1,Sales,862,76,2827,14947,12,1,8,No,3,1,1,0,0,0
0,56,Travel_Rarely,Divorced,4,4,5,Research & Development,718,92,19943,18575,13,4,8,No,2,28,5,2,4,2
0,29,Travel_Rarely,Married,6,1,1,Research & Development,1401,54,3131,26342,13,1,8,No,5,10,10,8,0,8
0,19,Travel_Rarely,Single,9,2,1,Research & Development,645,54,2552,7172,25,1,8,No,4,1,1,1,0,0
0,45,Travel_Rarely,Married,7,3,1,Research & Development,1457,83,4477,20100,19,4,8,Yes,2,7,3,2,0,2
0,37,Travel_Rarely,Married,1,3,2,Research & Development,977,56,6474,9961,13,1,8,No,2,14,14,8,3,11
0,20,Travel_Rarely,Single,3,3,1,Research & Development,805,87,3033,12828,12,1,8,No,2,2,2,2,1,2
0,53,Travel_Rarely,Divorced,7,2,5,Research & Development,1223,50,18606,18640,18,3,8,No,6,26,7,7,4,7
0,29,Travel_Rarely,Married,15,1,1,Research & Development,942,69,2168,26933,18,0,8,Yes,2,6,5,4,1,3
0,46,Travel_Rarely,Married,2,3,4,Sales,1402,69,17048,24097,23,8,8,No,2,28,26,15,15,9
0,44,Non-Travel,Single,17,3,1,Research & Development,111,74,2290,4279,13,2,8,No,3,6,0,0,0,0
0,33,Travel_Rarely,Married,2,3,1,Human Resources,147,99,3600,8429,13,1,8,No,2,5,5,4,1,4
0,30,Travel_Rarely,Divorced,29,4,2,Sales,1329,61,4115,13192,19,8,8,No,3,8,4,3,0,3
0,40,Travel_Frequently,Married,2,4,2,Sales,1184,62,4327,25440,12,5,8,No,2,5,0,0,0,0
0,50,Travel_Frequently,Married,2,3,4,Research & Development,1421,30,17856,9490,22,2,8,No,3,32,2,2,2,2
0,28,Travel_Rarely,Married,19,4,1,Research & Development,1179,78,3196,12449,12,1,8,No,2,6,6,5,3,3
0,46,Travel_Rarely,Married,15,2,5,Research & Development,1450,52,19081,10849,11,5,8,No,2,25,4,2,0,3
0,35,Travel_Rarely,Married,17,4,2,Sales,1361,94,8966,21026,15,3,8,Yes,2,15,7,7,1,7
0,33,Travel_Frequently,Married,25,3,2,Sales,1146,82,4539,4905,12,1,8,No,3,10,10,7,0,1
0,36,Travel_Rarely,Divorced,6,4,1,Research & Development,917,60,2741,6865,14,1,8,No,4,7,7,7,1,7
0,30,Travel_Rarely,Divorced,7,4,2,Research & Development,853,49,3491,11309,13,1,8,No,4,10,10,7,8,9
0,44,Travel_Rarely,Single,29,4,2,Research & Development,200,32,4541,7744,25,1,8,No,3,20,20,11,13,17
0,20,Travel_Rarely,Single,21,3,1,Sales,654,43,2678,5050,17,1,8,No,2,2,2,1,2,2
0,46,Travel_Rarely,Divorced,2,4,2,Research & Development,150,60,7379,17433,11,2,8,No,3,12,6,3,1,4
0,42,Non-Travel,Married,2,5,2,Human Resources,179,79,6272,12858,16,7,8,No,3,10,4,3,0,3
0,60,Travel_Rarely,Divorced,7,4,2,Sales,696,52,5220,10893,18,0,8,Yes,3,12,11,7,1,9
0,32,Travel_Frequently,Married,13,3,1,Research & Development,116,77,2743,7331,20,1,8,No,2,2,2,2,2,2
0,32,Travel_Frequently,Single,2,2,2,Research & Development,1316,38,4998,2338,14,4,8,Yes,2,10,8,7,0,7
0,36,Travel_Rarely,Divorced,1,3,3,Research & Development,363,77,10252,4235,21,2,8,Yes,2,17,7,7,7,7
0,33,Travel_Rarely,Married,9,3,1,Research & Development,117,60,2781,6311,13,0,8,No,5,15,14,10,4,10
0,40,Travel_Rarely,Divorced,10,3,2,Sales,107,84,6852,11591,12,7,8,No,2,7,5,1,1,3
0,25,Travel_Rarely,Single,10,4,2,Sales,1356,57,4950,20623,14,0,8,No,4,5,4,3,1,1
0,30,Travel_Rarely,Married,1,3,1,Research & Development,1465,63,3579,9369,21,0,8,Yes,2,12,11,9,5,7
0,42,Travel_Frequently,Married,26,5,3,Research & Development,458,60,13191,23281,17,3,8,Yes,6,20,1,0,0,0
0,35,Non-Travel,Married,8,2,3,Sales,1212,78,10377,13755,11,4,8,Yes,6,16,13,2,4,12
0,27,Travel_Rarely,Married,14,3,1,Research & Development,1103,42,2235,14377,14,1,8,Yes,3,9,9,7,6,8
0,54,Travel_Frequently,Divorced,1,4,3,Research & Development,966,53,10502,9659,17,7,8,No,2,33,5,4,1,4
0,44,Travel_Rarely,Married,2,1,1,Research & Development,1117,72,2011,19982,13,1,8,No,5,10,10,5,7,7
0,29,Travel_Rarely,Divorced,1,3,1,Research & Development,1010,97,3760,5598,15,1,8,No,5,3,3,2,1,2
0,54,Travel_Rarely,Married,3,3,4,Research & Development,685,85,17779,23474,14,3,8,No,2,36,10,9,0,9
0,31,Travel_Rarely,Married,11,2,2,Research & Development,1332,80,6833,17089,12,1,8,Yes,2,6,6,5,0,1
0,31,Travel_Rarely,Single,24,3,2,Research & Development,1062,96,6812,17198,19,1,8,No,2,10,10,9,1,8
0,59,Travel_Rarely,Single,3,3,2,Sales,326,48,5171,16490,17,5,8,No,2,13,6,1,0,5
0,43,Travel_Rarely,Married,3,3,5,Research & Development,920,96,19740,18625,14,3,8,No,2,25,8,7,0,7
0,49,Travel_Rarely,Married,4,2,5,Research & Development,1098,85,18711,12124,13,2,8,No,2,23,1,0,0,0
0,36,Travel_Frequently,Married,3,3,1,Research & Development,469,46,3692,9256,12,1,8,No,2,12,11,10,0,7
0,48,Travel_Rarely,Single,2,2,1,Research & Development,969,76,2559,16620,11,5,8,No,4,7,1,0,0,0
0,27,Travel_Rarely,Divorced,4,2,1,Research & Development,1167,76,2517,3208,11,1,8,No,2,5,5,3,0,3
0,29,Travel_Rarely,Divorced,7,3,2,Research & Development,1329,82,6623,4204,11,1,8,Yes,2,6,6,0,1,0
0,48,Travel_Rarely,Single,1,3,5,Research & Development,715,76,18265,8733,12,6,8,No,3,25,1,0,0,0
0,29,Travel_Rarely,Divorced,1,3,4,Research & Development,694,87,16124,3423,14,3,8,No,2,9,7,7,1,7
0,34,Travel_Rarely,Married,20,3,1,Research & Development,1320,89,2585,21643,17,0,8,No,5,2,1,0,0,0
0,44,Travel_Rarely,Married,5,3,5,Sales,1099,88,18213,8751,11,7,8,No,5,26,22,9,3,10
0,33,Travel_Rarely,Divorced,10,5,3,Sales,536,82,8380,21708,14,0,8,Yes,3,10,9,8,0,8
0,19,Travel_Rarely,Single,25,3,1,Research & Development,265,57,2994,21221,12,1,8,Yes,2,1,1,0,0,1
0,23,Travel_Rarely,Married,1,2,1,Research & Development,373,47,1223,16901,22,1,8,No,2,1,1,0,0,1
0,26,Travel_Rarely,Single,4,2,1,Research & Development,583,53,2875,9973,20,1,8,Yes,2,8,8,5,2,2
0,55,Non-Travel,Divorced,8,1,4,Research & Development,177,37,13577,25592,15,1,8,Yes,3,34,33,9,15,0
0,46,Travel_Rarely,Married,4,2,5,Sales,168,33,18789,9946,14,2,8,No,2,26,11,4,0,8
0,34,Travel_Rarely,Single,2,3,2,Sales,131,86,4538,6039,12,0,8,Yes,3,4,3,2,0,2
0,51,Travel_Frequently,Divorced,9,3,5,Sales,237,83,19847,19196,24,4,8,Yes,5,31,29,10,11,10
0,59,Travel_Rarely,Single,18,4,3,Research & Development,1429,67,10512,20002,12,6,8,No,6,25,9,7,5,4
0,34,Travel_Frequently,Divorced,19,3,2,Research & Development,135,46,4444,22534,13,4,8,No,2,15,11,8,5,10
0,28,Travel_Frequently,Single,1,4,1,Research & Development,791,44,2154,6842,11,0,8,Yes,2,5,4,2,0,2
0,44,Travel_Rarely,Divorced,4,2,5,Research & Development,1199,92,19190,17477,14,1,8,No,4,26,25,9,14,13
0,34,Travel_Frequently,Married,11,3,2,Human Resources,648,56,4490,21833,11,4,8,No,5,14,10,9,1,8
0,35,Travel_Rarely,Married,6,1,1,Research & Development,735,66,3506,6020,14,0,8,Yes,3,4,3,2,2,2
0,42,Travel_Rarely,Married,7,4,2,Research & Development,603,78,2372,5628,16,6,8,Yes,2,18,1,0,0,0
0,43,Travel_Rarely,Single,4,4,3,Sales,531,56,10231,20364,14,3,8,No,3,23,21,7,15,17
0,36,Travel_Rarely,Single,2,4,2,Research & Development,429,53,5410,2323,11,9,8,Yes,2,18,16,14,5,12
0,28,Travel_Frequently,Married,2,3,1,Research & Development,193,52,3867,14222,12,1,8,Yes,2,2,2,2,2,2
0,51,Travel_Frequently,Single,6,2,1,Research & Development,968,40,2838,4257,14,0,8,No,6,8,7,0,7,7
0,30,Non-Travel,Single,9,2,2,Research & Development,879,72,4695,12858,18,7,8,Yes,3,10,8,4,1,7
0,28,Travel_Rarely,Single,1,3,1,Research & Development,640,84,2080,4732,11,2,8,No,2,5,3,2,1,2
0,25,Travel_Rarely,Single,1,3,1,Research & Development,266,40,2096,18830,18,1,8,No,3,2,2,2,2,1
0,32,Travel_Rarely,Married,8,3,2,Sales,604,56,6209,11693,15,1,8,No,4,10,10,7,0,8
0,45,Travel_Frequently,Single,25,3,5,Research & Development,364,83,18061,13035,22,3,8,No,4,22,0,0,0,0
0,39,Travel_Rarely,Divorced,13,4,4,Research & Development,412,94,17123,17334,13,6,8,Yes,4,21,19,9,15,2
0,58,Travel_Rarely,Divorced,23,4,1,Research & Development,848,88,2372,26076,12,1,8,No,3,2,2,2,2,2
0,30,Travel_Rarely,Married,6,3,2,Research & Development,1138,48,4627,23631,12,0,8,No,6,10,9,2,6,7
0,36,Travel_Rarely,Married,10,4,3,Research & Development,325,63,7094,5747,12,3,8,No,0,10,7,7,1,7
0,46,Travel_Rarely,Single,1,2,1,Human Resources,991,44,3423,22957,12,6,8,No,3,10,7,6,5,7
0,28,Non-Travel,Married,1,3,2,Research & Development,1476,55,6674,16392,11,0,8,No,6,10,9,8,7,5
0,50,Travel_Rarely,Married,28,3,4,Research & Development,1322,43,16880,22422,11,4,8,Yes,2,25,3,2,1,2
0,30,Travel_Rarely,Married,17,4,3,Research & Development,634,95,11916,25927,23,1,8,Yes,2,9,9,1,0,8
0,39,Travel_Rarely,Single,18,2,2,Research & Development,524,32,4534,13352,11,0,8,No,6,9,8,7,1,7
0,31,Non-Travel,Divorced,2,4,3,Sales,587,57,9852,8935,19,1,8,Yes,5,10,10,8,9,6
0,41,Non-Travel,Single,10,2,2,Sales,256,40,6151,22074,13,1,8,No,4,19,19,2,11,9
0,42,Non-Travel,Married,2,1,4,Research & Development,495,37,17861,26582,13,0,8,Yes,3,21,20,8,2,10
0,55,Travel_Rarely,Married,2,2,5,Research & Development,282,58,19187,6992,14,4,8,No,5,23,19,9,9,11
0,56,Travel_Rarely,Single,8,4,5,Human Resources,206,99,19717,4022,14,6,8,No,4,36,7,3,7,7
0,40,Non-Travel,Divorced,16,2,1,Research & Development,458,74,3544,8532,16,9,8,No,0,6,4,2,0,0
0,34,Travel_Rarely,Divorced,9,3,3,Research & Development,943,86,8500,5494,11,0,8,No,0,10,9,7,1,6
0,40,Travel_Rarely,Single,2,3,2,Research & Development,523,98,4661,22455,13,1,8,No,4,9,9,8,8,8
0,41,Travel_Frequently,Divorced,1,3,2,Sales,1018,66,4103,4297,17,0,8,No,2,10,9,3,1,7
0,35,Travel_Frequently,Single,4,4,2,Research & Development,482,87,4249,2690,11,1,8,Yes,3,9,9,6,1,1
0,51,Travel_Rarely,Divorced,5,3,4,Human Resources,770,84,14026,17588,11,1,8,Yes,2,33,33,9,0,10
0,38,Travel_Rarely,Divorced,2,2,2,Sales,1009,31,6893,19461,15,3,8,No,3,11,7,7,1,7
0,34,Travel_Rarely,Single,15,2,2,Sales,507,66,6125,23553,12,1,8,No,6,10,10,8,9,6
0,25,Travel_Rarely,Married,19,1,1,Research & Development,882,67,3669,9075,11,3,8,No,6,7,3,2,1,2
0,40,Travel_Rarely,Married,1,4,1,Research & Development,329,88,2387,6762,22,3,8,No,3,7,4,2,0,3
0,36,Travel_Frequently,Married,7,3,2,Sales,607,83,4639,2261,16,2,8,No,2,17,15,7,6,13
0,48,Travel_Rarely,Single,4,3,3,Research & Development,855,54,7898,18706,11,1,8,No,2,11,10,9,0,8
0,27,Travel_Rarely,Married,11,3,1,Sales,1291,98,2534,6527,14,8,8,No,4,5,1,0,0,0
0,51,Travel_Rarely,Single,11,2,4,Research & Development,1405,82,13142,24439,16,3,8,No,1,29,5,2,0,3
0,18,Non-Travel,Single,1,3,1,Research & Development,1124,97,1611,19305,15,1,8,No,5,0,0,0,0,0
0,35,Travel_Rarely,Married,1,3,2,Research & Development,817,60,5363,10846,12,0,8,No,0,10,9,7,0,0
0,27,Travel_Frequently,Single,2,1,2,Sales,793,43,5071,20392,20,3,8,No,3,8,6,2,0,0
0,56,Travel_Rarely,Married,23,3,4,Research & Development,1369,68,13402,18235,12,4,8,Yes,0,33,19,16,15,9
0,34,Non-Travel,Divorced,26,1,1,Research & Development,999,92,2029,15891,20,1,8,No,2,5,5,4,0,0
0,40,Travel_Rarely,Divorced,2,1,2,Research & Development,1202,89,6377,13888,20,5,8,No,0,15,12,11,11,8
0,34,Travel_Rarely,Married,29,3,2,Research & Development,285,86,5429,17491,13,4,8,No,1,10,8,7,7,7
0,38,Travel_Frequently,Divorced,7,3,1,Research & Development,693,57,2610,15748,11,1,8,No,2,4,4,2,0,3
0,34,Travel_Rarely,Single,2,4,2,Research & Development,404,98,6687,6163,11,1,8,No,2,14,14,11,4,11
0,28,Travel_Rarely,Married,26,3,2,Sales,736,48,4724,24232,11,1,8,No,0,5,5,3,0,4
0,39,Travel_Rarely,Married,21,4,2,Sales,1498,44,6120,3567,12,3,8,Yes,2,8,5,4,1,4
0,51,Travel_Frequently,Married,2,3,3,Sales,541,52,10596,15395,11,2,8,No,5,14,4,2,3,2
0,41,Travel_Frequently,Divorced,22,3,2,Research & Development,1200,75,5467,13953,14,3,8,Yes,4,12,6,2,3,3
0,37,Travel_Rarely,Married,4,1,1,Research & Development,1439,54,2996,5182,15,7,8,Yes,2,8,6,4,1,3
0,33,Travel_Frequently,Married,5,1,2,Sales,1111,61,9998,19293,13,6,8,No,2,8,5,4,1,2
0,32,Travel_Rarely,Married,2,1,2,Sales,499,36,4078,20497,13,0,8,Yes,3,4,3,2,1,2
0,39,Non-Travel,Married,25,2,3,Research & Development,1485,71,10920,3449,21,3,8,No,2,13,6,4,0,5
0,25,Travel_Rarely,Married,18,1,2,Sales,1372,93,6232,12477,11,2,8,No,3,6,3,2,1,2
0,52,Travel_Frequently,Married,28,2,4,Research & Development,322,59,13247,9731,11,2,8,Yes,3,24,5,3,0,2
0,43,Travel_Rarely,Single,6,3,2,Research & Development,930,73,4081,20003,14,1,8,Yes,3,20,20,7,1,8
0,27,Travel_Rarely,Married,10,3,2,Sales,205,98,5769,7100,11,1,8,Yes,3,6,6,2,4,4
0,26,Travel_Rarely,Single,2,1,1,Research & Development,683,36,3904,4050,12,0,8,No,2,5,4,3,1,1
0,42,Travel_Rarely,Married,10,3,4,Human Resources,1147,31,16799,16616,14,0,8,No,5,21,20,7,0,9
0,52,Travel_Rarely,Married,8,4,1,Research & Development,258,54,2950,17363,13,9,8,No,2,12,5,4,0,4
0,37,Travel_Rarely,Single,11,3,1,Research & Development,1462,94,3629,19106,18,4,8,No,6,8,3,2,0,2
0,35,Travel_Frequently,Single,18,2,3,Research & Development,200,60,9362,19944,11,2,8,No,2,10,2,2,2,2
0,25,Travel_Rarely,Married,1,3,1,Research & Development,949,81,3229,4910,11,4,8,No,2,7,3,2,0,2
0,26,Travel_Rarely,Single,7,3,1,Research & Development,652,100,3578,23577,12,0,8,No,2,8,7,7,0,7
0,29,Travel_Rarely,Single,17,3,3,Human Resources,332,51,7988,9769,13,1,8,No,3,10,10,9,0,9
0,54,Travel_Rarely,Single,1,3,4,Research & Development,971,54,17328,5652,19,6,8,No,3,29,20,7,12,7
0,58,Travel_Rarely,Married,1,3,5,Research & Development,1055,76,19701,22456,21,3,8,Yes,3,32,9,8,1,5
0,55,Travel_Rarely,Divorced,1,4,4,Research & Development,1136,81,14732,12414,13,2,8,No,4,31,7,7,0,0
0,36,Travel_Rarely,Single,3,4,2,Sales,1174,99,9278,20763,16,3,8,Yes,3,15,5,4,0,1
0,30,Travel_Rarely,Divorced,7,4,2,Sales,855,73,4779,12761,14,7,8,No,3,8,3,2,0,2
0,31,Travel_Rarely,Single,8,5,4,Research & Development,182,93,16422,8847,11,3,8,No,3,9,3,2,1,0
0,34,Travel_Frequently,Divorced,1,4,1,Research & Development,560,91,2996,20284,14,5,8,No,2,10,4,3,1,3
0,27,Travel_Rarely,Married,11,1,1,Research & Development,1377,91,2099,7679,14,0,8,No,3,6,5,0,1,4
0,36,Travel_Rarely,Single,4,4,2,Research & Development,172,37,5810,22604,16,1,8,No,2,10,10,4,1,8
0,36,Travel_Rarely,Married,16,4,2,Sales,329,98,5647,13494,13,4,8,No,3,11,3,2,0,2
0,47,Travel_Rarely,Married,1,3,1,Research & Development,465,74,3420,10205,12,7,8,No,2,17,6,5,1,2
0,37,Non-Travel,Single,5,2,1,Research & Development,1413,84,3500,25470,14,0,8,No,2,7,6,5,1,3
0,56,Travel_Rarely,Married,1,2,1,Research & Development,1255,90,2066,10494,22,2,8,No,3,5,3,2,1,0
0,47,Travel_Rarely,Married,2,4,4,Research & Development,359,82,17169,26703,19,3,8,No,2,26,20,17,5,6
0,24,Travel_Rarely,Married,4,1,2,Sales,1476,42,4162,15211,12,1,8,Yes,3,5,5,4,0,3
0,32,Travel_Rarely,Married,7,5,2,Sales,601,97,9204,23343,12,4,8,No,3,7,4,3,0,3
0,34,Travel_Rarely,Married,1,3,1,Research & Development,401,86,3294,3708,17,5,8,No,2,7,5,4,0,2
0,41,Travel_Rarely,Married,5,5,1,Research & Development,1283,90,2127,5561,12,2,8,Yes,5,7,4,2,0,3
0,40,Non-Travel,Divorced,9,4,2,Research & Development,663,81,3975,23099,11,3,8,No,2,11,8,7,0,7
0,31,Travel_Rarely,Divorced,8,2,3,Sales,326,31,10793,8386,18,1,8,No,5,13,13,7,9,9
0,45,Travel_Rarely,Divorced,20,3,3,Research & Development,1038,95,10851,19863,18,2,8,Yes,2,24,7,7,0,7
0,31,Travel_Rarely,Single,8,2,1,Human Resources,1398,96,2109,24609,18,9,8,No,3,8,3,2,0,2
0,45,Travel_Rarely,Married,29,3,3,Research & Development,1448,55,9380,14720,18,4,8,Yes,4,10,3,1,1,2
0,48,Travel_Rarely,Divorced,7,3,2,Sales,1221,96,5486,24795,11,4,8,No,3,15,2,2,2,2
0,40,Non-Travel,Divorced,8,1,3,Research & Development,218,55,13757,25178,11,2,8,No,5,16,9,8,4,8
0,28,Travel_Rarely,Single,5,3,2,Sales,866,84,8463,23490,18,0,8,No,4,6,5,4,1,3
0,44,Non-Travel,Single,5,3,1,Research & Development,981,90,3162,7973,14,3,8,No,5,7,5,2,0,3
0,53,Travel_Rarely,Single,2,3,4,Research & Development,447,39,16598,19764,12,4,8,No,2,35,9,8,8,8
0,49,Travel_Rarely,Married,5,4,2,Research & Development,1495,96,6651,21534,14,2,8,No,0,20,3,2,1,2
0,40,Travel_Rarely,Divorced,2,3,1,Research & Development,896,68,2345,8045,14,2,8,No,3,8,3,1,1,2
0,44,Travel_Rarely,Single,20,3,1,Research & Development,1467,49,3420,21158,13,1,8,No,3,6,5,2,1,3
0,33,Travel_Frequently,Married,7,3,2,Sales,430,54,4373,17456,14,0,8,No,2,5,4,3,0,3
0,34,Travel_Rarely,Single,3,3,2,Sales,1326,81,4759,15891,18,3,8,No,2,15,13,9,3,12
0,30,Travel_Rarely,Married,16,1,2,Sales,1358,96,5301,2939,15,8,8,No,2,4,2,1,2,2
0,42,Travel_Frequently,Single,9,2,1,Research & Development,748,74,3673,16458,13,1,8,No,3,12,12,9,5,8
0,44,Travel_Frequently,Married,1,5,2,Sales,383,79,4768,9282,12,7,8,No,4,11,1,0,0,0
0,30,Non-Travel,Divorced,7,3,1,Research & Development,990,64,1274,7152,13,1,8,No,2,1,1,0,0,0
0,57,Travel_Rarely,Married,1,2,2,Research & Development,405,93,4900,2721,24,0,8,No,2,13,12,9,2,8
0,49,Travel_Rarely,Divorced,7,4,3,Research & Development,1490,35,10466,20948,14,3,8,No,3,29,8,7,0,7
0,34,Travel_Frequently,Divorced,15,3,4,Research & Development,829,71,17007,11929,14,7,8,No,3,16,14,8,6,9
0,35,Travel_Rarely,Married,7,1,1,Sales,660,76,2404,16192,13,1,8,No,3,1,1,0,0,0
0,24,Non-Travel,Married,13,2,1,Sales,830,78,2033,7103,13,1,8,No,2,1,1,0,0,0
0,44,Travel_Frequently,Single,2,1,3,Research & Development,1193,86,10209,19719,18,5,8,Yes,2,16,2,2,2,2
0,29,Travel_Rarely,Divorced,19,3,2,Sales,1246,77,8620,23757,14,1,8,No,3,10,10,7,0,4
0,30,Travel_Rarely,Divorced,1,3,1,Human Resources,330,46,2064,15428,21,0,8,No,3,6,5,3,1,3
0,55,Travel_Rarely,Married,4,4,2,Research & Development,1229,30,4035,16143,16,0,8,Yes,2,4,3,2,1,2
0,33,Travel_Rarely,Married,4,4,1,Research & Development,1099,82,3838,8192,11,8,8,No,5,8,5,4,0,2
0,47,Travel_Rarely,Married,14,3,2,Sales,571,78,4591,24200,17,3,8,Yes,4,11,5,4,1,2
0,28,Travel_Rarely,Divorced,1,3,1,Research & Development,1423,72,1563,12530,14,1,8,No,2,1,1,0,0,0
0,28,Travel_Frequently,Single,7,3,2,Sales,467,55,4898,11827,14,0,8,No,5,5,4,2,1,3
0,49,Travel_Rarely,Married,3,2,2,Research & Development,271,43,4789,23070,25,4,8,No,3,10,3,2,1,2
0,29,Travel_Frequently,Married,2,1,1,Research & Development,410,97,3180,4668,13,0,8,No,3,4,3,2,0,2
0,28,Travel_Rarely,Married,29,1,2,Research & Development,1083,96,6549,3173,14,1,8,No,2,8,8,6,1,7
0,33,Travel_Rarely,Single,8,5,2,Research & Development,516,69,6388,22049,17,2,8,Yes,6,14,0,0,0,0
0,32,Travel_Rarely,Single,10,3,3,Research & Development,495,64,11244,21072,25,2,8,No,5,10,5,2,0,0
0,54,Travel_Frequently,Divorced,11,4,4,Research & Development,1050,87,16032,24456,20,3,8,No,2,26,14,9,1,12
0,44,Travel_Rarely,Married,28,3,4,Research & Development,136,32,16328,22074,13,3,8,No,1,24,20,6,14,17
0,39,Travel_Rarely,Single,6,3,3,Research & Development,1089,32,8376,9150,18,4,8,No,3,9,2,0,2,2
0,46,Travel_Rarely,Married,3,3,4,Sales,228,51,16606,11380,12,8,8,No,2,23,13,12,5,1
0,35,Travel_Rarely,Single,16,3,3,Research & Development,1029,91,8606,21195,19,1,8,No,3,11,11,8,3,3
0,23,Travel_Rarely,Single,20,1,2,Research & Development,507,97,2272,24812,14,0,8,No,2,5,4,3,1,2
0,34,Travel_Rarely,Married,1,3,3,Sales,971,64,7083,12288,14,1,8,Yes,3,10,10,9,8,6
0,50,Travel_Frequently,Single,22,5,4,Research & Development,333,88,14411,24450,13,1,8,Yes,2,32,32,6,13,9
0,34,Travel_Rarely,Married,7,2,1,Sales,1440,55,2308,4944,25,0,8,Yes,4,12,11,10,5,7
0,42,Travel_Rarely,Married,2,3,1,Research & Development,1210,68,4841,24052,14,4,8,No,3,4,1,0,0,0
0,37,Travel_Rarely,Married,13,3,2,Research & Development,674,47,4285,3031,17,1,8,No,2,10,10,8,3,7
0,29,Travel_Rarely,Married,8,1,2,Research & Development,441,39,9715,7288,13,3,8,No,3,9,7,7,0,7
0,33,Travel_Rarely,Single,25,3,2,Research & Development,575,44,4320,24152,13,1,8,No,2,5,5,3,0,2
0,45,Travel_Rarely,Married,28,3,1,Research & Development,950,97,2132,4585,20,4,8,No,3,8,5,4,0,3
0,42,Travel_Frequently,Married,2,3,3,Research & Development,288,40,10124,18611,14,2,8,Yes,3,24,20,8,13,9
0,40,Travel_Rarely,Married,9,2,2,Sales,1342,47,5473,19345,12,0,8,No,5,9,8,4,7,1
0,33,Travel_Rarely,Married,28,4,2,Research & Development,589,79,5207,22949,12,1,8,Yes,3,15,15,14,5,7
0,40,Travel_Rarely,Single,6,2,4,Human Resources,898,38,16437,17381,21,1,8,Yes,2,21,21,7,7,7
0,24,Travel_Rarely,Divorced,21,2,1,Research & Development,350,57,2296,10036,14,0,8,No,3,2,1,1,0,0
0,40,Non-Travel,Divorced,8,2,2,Research & Development,1142,72,4069,8841,18,3,8,Yes,2,8,2,2,2,2
0,45,Travel_Rarely,Divorced,1,4,3,Research & Development,538,66,7441,20933,12,1,8,No,4,10,10,8,7,7
0,35,Travel_Rarely,Married,28,4,1,Sales,1402,98,2430,26204,23,0,8,No,5,6,5,3,4,2
0,32,Travel_Rarely,Married,5,2,2,Research & Development,824,67,5878,15624,12,3,8,No,2,12,7,1,2,5
0,36,Travel_Rarely,Single,2,4,1,Sales,1157,70,2644,17001,21,3,8,Yes,3,7,3,2,1,2
0,48,Travel_Rarely,Divorced,16,4,2,Sales,492,96,6439,13693,14,8,8,No,2,18,8,7,7,7
0,29,Travel_Rarely,Married,9,3,1,Research & Development,598,91,2451,22376,18,6,8,No,2,5,1,0,0,0
0,33,Travel_Rarely,Married,8,4,2,Sales,1242,46,6392,10589,13,2,8,No,6,8,2,2,2,2
0,38,Travel_Frequently,Married,10,4,2,Human Resources,888,71,6077,14814,11,3,8,No,2,10,6,3,1,2
0,35,Travel_Rarely,Single,1,3,1,Research & Development,992,68,2450,21731,19,1,8,No,3,3,3,0,1,2
0,30,Travel_Rarely,Married,29,4,3,Sales,1288,33,9250,17799,12,3,8,No,3,9,4,2,1,3
0,32,Non-Travel,Married,1,4,2,Research & Development,1200,62,4087,25174,14,4,8,No,3,9,6,5,1,2
0,48,Travel_Rarely,Married,15,4,1,Research & Development,1108,65,2367,16530,12,8,8,No,3,10,8,2,7,6
0,34,Travel_Rarely,Single,7,4,1,Research & Development,479,35,2972,22061,13,1,8,No,4,1,1,0,0,0
0,55,Travel_Rarely,Married,26,5,5,Sales,685,60,19586,23037,21,1,8,No,3,36,36,6,2,13
0,34,Travel_Rarely,Married,1,4,2,Research & Development,1351,45,5484,13008,17,9,8,No,3,9,2,2,2,1
0,26,Travel_Rarely,Married,3,3,1,Research & Development,474,89,2061,11133,21,1,8,No,5,1,1,0,0,0
0,38,Travel_Rarely,Married,14,3,2,Sales,1245,80,9924,12355,11,0,8,No,3,10,9,8,7,7
0,38,Travel_Rarely,Single,16,3,2,Sales,437,90,4198,16379,12,2,8,No,5,8,3,2,1,2
0,36,Travel_Rarely,Single,1,4,2,Sales,884,73,6815,21447,13,6,8,No,5,15,1,0,0,0
0,29,Travel_Rarely,Single,3,1,1,Research & Development,1370,87,4723,16213,18,1,8,Yes,3,10,10,9,1,5
0,35,Travel_Rarely,Single,10,4,2,Research & Development,670,51,6142,4223,16,3,8,Yes,4,10,5,2,0,4
0,39,Travel_Rarely,Married,6,3,3,Sales,1462,38,8237,4658,11,2,8,No,3,11,7,6,7,6
0,29,Travel_Frequently,Divorced,2,1,2,Research & Development,995,87,8853,24483,19,1,8,No,0,6,6,4,1,3
0,50,Travel_Rarely,Married,9,3,5,Sales,264,59,19331,19519,16,4,8,Yes,2,27,1,0,0,0
0,23,Travel_Rarely,Married,10,3,1,Research & Development,977,45,2073,12826,16,2,8,No,2,4,2,2,2,2
0,36,Travel_Frequently,Married,6,4,2,Research & Development,1302,80,5562,19711,13,3,8,Yes,3,9,3,2,0,2
